MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
18.6,3,3,1.0,2,2,1.0,0,0,0.0,0,2,2,0,1,0,0,5,8,6.7
26.17,2,5,0.4,0,0,0.0,0,0,0.0,6,4,10,0,0,1,0,2,4,6.6
19.35,3,7,0.429,2,4,0.5,1,2,0.5,1,0,1,0,1,0,0,0,9,6.6
27.5,2,3,0.667,1,2,0.5,2,2,1.0,0,1,1,1,1,0,0,3,7,6.5
11.82,3,5,0.6,1,3,0.333,0,0,0.0,2,2,4,2,0,0,0,4,7,6.5
30.93,4,9,0.444,2,6,0.333,0,0,0.0,0,3,3,5,0,2,3,4,10,6.5
26.32,2,7,0.286,2,5,0.4,3,4,0.75,0,0,0,5,1,0,1,4,9,6.4
33.38,5,17,0.294,0,4,0.0,1,4,0.25,3,3,6,8,2,0,4,1,11,6.1
7.48,2,5,0.4,0,1,0.0,1,1,1.0,1,1,2,1,1,2,0,1,5,6.0
13.93,3,6,0.5,0,3,0.0,3,4,0.75,0,2,2,1,0,0,0,3,9,5.7
24.58,3,8,0.375,1,4,0.25,1,2,0.5,1,2,3,5,0,0,2,1,8,5.6
22.27,2,7,0.286,0,3,0.0,2,2,1.0,0,2,2,3,1,0,0,0,6,5.6
33.73,4,9,0.444,0,3,0.0,0,0,0.0,0,2,2,3,1,0,0,4,8,5.4
22.45,4,6,0.667,0,2,0.0,1,1,1.0,0,2,2,1,1,0,3,1,9,5.3
30.4,2,6,0.333,2,5,0.4,0,0,0.0,2,5,7,3,1,1,2,5,6,5.3
18.32,2,2,1.0,0,0,0.0,1,2,0.5,1,6,7,2,0,1,3,1,5,5.2
17.22,3,6,0.5,2,3,0.667,0,0,0.0,2,0,2,2,0,0,1,4,8,5.2
16.12,3,5,0.6,1,2,0.5,0,0,0.0,0,3,3,2,0,0,1,2,7,5.2
24.37,1,3,0.333,1,2,0.5,2,3,0.667,1,2,3,2,0,0,0,1,5,5.2
24.33,4,13,0.308,2,8,0.25,0,0,0.0,1,1,2,4,1,0,1,3,10,5.1
4.13,1,1,1.0,1,1,1.0,0,0,0.0,0,1,1,2,0,1,0,0,3,5.1
16.58,2,6,0.333,1,4,0.25,0,0,0.0,2,2,4,0,2,1,1,1,5,4.9
13.65,2,3,0.667,0,0,0.0,1,2,0.5,0,2,2,1,0,1,0,1,5,4.9
17.38,3,5,0.6,0,2,0.0,0,0,0.0,1,2,3,2,0,0,0,4,6,4.8
26.27,4,7,0.571,2,4,0.5,0,0,0.0,0,0,0,1,1,2,3,5,10,4.8
20.07,2,3,0.667,2,3,0.667,0,0,0.0,0,2,2,1,0,0,0,3,6,4.8
6.38,2,3,0.667,2,3,0.667,0,0,0.0,0,0,0,0,0,0,0,0,6,4.7
27.5,3,8,0.375,1,3,0.333,0,0,0.0,0,2,2,6,0,0,2,2,7,4.6
24.57,3,9,0.333,2,7,0.286,0,0,0.0,1,0,1,3,0,0,1,1,8,4.3
16.47,1,3,0.333,0,2,0.0,0,0,0.0,1,1,2,2,1,2,0,2,2,4.3
13.23,1,3,0.333,1,1,1.0,0,0,0.0,2,3,5,1,0,0,0,0,3,4.3
18.88,4,9,0.444,2,4,0.5,0,0,0.0,2,3,5,2,0,0,4,2,10,4.2
22.28,3,7,0.429,1,3,0.333,2,5,0.4,1,2,3,0,1,0,1,3,9,4.2
13.58,2,4,0.5,1,3,0.333,0,0,0.0,1,4,5,0,0,1,1,1,5,4.2
28.47,1,3,0.333,0,0,0.0,0,0,0.0,2,9,11,1,1,1,2,2,2,4.0
5.1,2,3,0.667,0,0,0.0,0,0,0.0,0,1,1,0,1,0,0,0,4,4.0
23.0,5,10,0.5,1,3,0.333,0,1,0.0,1,2,3,4,1,0,6,2,11,3.9
13.5,2,6,0.333,1,3,0.333,0,0,0.0,1,1,2,1,1,0,0,1,5,3.9
25.92,3,9,0.333,1,3,0.333,0,0,0.0,1,2,3,1,1,1,1,2,7,3.8
25.33,1,8,0.125,0,3,0.0,3,4,0.75,3,3,6,5,2,1,4,2,5,3.8
12.53,1,3,0.333,0,0,0.0,1,2,0.5,3,4,7,0,0,1,0,3,3,3.7
19.23,1,7,0.143,1,6,0.167,2,2,1.0,1,4,5,2,1,1,1,2,5,3.7
22.28,3,8,0.375,1,5,0.2,0,0,0.0,0,1,1,3,1,0,2,1,7,3.6
33.22,3,12,0.25,2,5,0.4,1,1,1.0,1,4,5,1,0,0,1,0,9,3.4
3.97,2,2,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,3.4
29.92,5,12,0.417,2,5,0.4,0,0,0.0,0,4,4,2,0,1,4,4,12,3.3
27.15,3,11,0.273,2,7,0.286,2,2,1.0,0,7,7,3,0,0,3,4,10,3.1
18.78,3,6,0.5,1,3,0.333,0,0,0.0,1,4,5,0,0,0,2,2,7,3.1
10.85,1,4,0.25,0,1,0.0,0,1,0.0,2,1,3,3,1,0,1,0,2,3.0
7.27,1,2,0.5,1,2,0.5,0,0,0.0,0,0,0,1,0,0,0,0,3,2.7
5.1,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,2,2.7
21.87,1,8,0.125,0,3,0.0,3,3,1.0,2,4,6,1,0,1,0,3,5,2.6
19.12,2,5,0.4,1,3,0.333,0,0,0.0,1,2,3,1,0,0,1,2,5,2.5
12.23,2,6,0.333,0,2,0.0,0,0,0.0,0,1,1,3,0,0,0,2,4,2.2
5.1,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,2,2.0
5.47,1,2,0.5,1,2,0.5,0,0,0.0,0,0,0,0,0,0,0,0,3,2.0
15.55,0,1,0.0,0,0,0.0,1,2,0.5,1,2,3,1,0,2,1,1,1,1.9
5.5,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,1,0,2,1.7
28.37,2,8,0.25,0,4,0.0,2,2,1.0,1,5,6,1,1,0,3,1,6,1.7
25.35,3,9,0.333,2,6,0.333,0,0,0.0,0,0,0,1,1,0,3,0,8,1.6
5.72,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,2,1.6
13.92,0,2,0.0,0,2,0.0,2,2,1.0,1,1,2,1,0,0,0,2,2,1.5
19.92,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,1,1,0,1,1,2,1.3
8.6,1,4,0.25,0,1,0.0,0,0,0.0,3,0,3,0,0,0,1,0,2,0.7
16.05,1,4,0.25,0,2,0.0,2,3,0.667,1,0,1,1,1,0,1,5,4,0.6
3.48,0,1,0.0,0,0,0.0,1,2,0.5,1,0,1,1,0,0,0,2,1,0.5
4.55,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,1,0,0,1,0,0,0.4
5.3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
0.55,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
0.12,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
0.47,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
0.55,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
16.37,0,1,0.0,0,0,0.0,0,0,0.0,3,3,6,0,0,1,2,3,0,-0.2
0.18,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-0.4
8.07,1,4,0.25,0,0,0.0,0,1,0.0,0,1,1,2,0,0,1,1,2,-0.5
13.53,1,6,0.167,0,2,0.0,0,0,0.0,1,0,1,0,1,0,0,1,2,-0.5
7.6,1,4,0.25,0,1,0.0,0,0,0.0,2,1,3,0,0,0,2,0,2,-0.7
4.72,0,3,0.0,0,2,0.0,0,0,0.0,2,0,2,0,0,0,0,0,0,-0.7
20.53,1,6,0.167,0,4,0.0,0,0,0.0,1,2,3,2,0,0,0,4,2,-0.7
14.8,2,7,0.286,0,3,0.0,0,0,0.0,0,1,1,1,0,0,1,2,4,-0.9
4.13,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-1.1
3.5,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-1.1
9.05,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-1.4
22.75,1,4,0.25,1,3,0.333,0,2,0.0,0,1,1,1,0,0,1,4,3,-1.8
5.1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,2,0,-1.8
20.32,0,4,0.0,0,2,0.0,0,0,0.0,0,1,1,0,1,0,1,1,0,-2.9
19.88,1,9,0.111,1,6,0.167,0,0,0.0,0,1,1,0,0,0,1,3,3,-4.8
38.57,13,24,0.542,10,15,0.667,5,8,0.625,0,4,4,9,0,1,1,4,41,33.8
38.87,15,27,0.556,0,0,0.0,4,7,0.571,6,10,16,9,1,0,0,5,34,32.4
29.7,10,18,0.556,3,4,0.75,4,4,1.0,5,11,16,9,1,0,5,1,27,27.1
30.97,12,24,0.5,3,5,0.6,5,6,0.833,5,9,14,2,1,1,1,3,32,26.7
31.0,11,16,0.688,2,3,0.667,3,4,0.75,2,4,6,0,3,2,0,3,27,25.6
37.13,15,26,0.577,6,12,0.5,0,0,0.0,2,2,4,6,3,0,6,6,36,24.6
35.33,11,19,0.579,3,5,0.6,2,4,0.5,6,3,9,1,4,3,3,5,27,24.2
36.03,9,23,0.391,2,10,0.2,8,9,0.889,3,6,9,9,0,0,1,1,28,23.9
42.8,5,10,0.5,0,1,0.0,7,8,0.875,7,13,20,10,1,0,3,5,17,23.4
32.03,9,14,0.643,6,10,0.6,3,4,0.75,1,6,7,2,1,1,3,2,27,22.2
31.33,7,14,0.5,2,4,0.5,9,9,1.0,0,3,3,9,0,1,3,2,25,22.1
39.9,10,26,0.385,3,9,0.333,8,11,0.727,2,7,9,6,1,0,2,1,31,21.9
29.3,10,17,0.588,3,8,0.375,2,2,1.0,2,6,8,0,2,0,0,1,25,21.9
35.6,9,12,0.75,4,5,0.8,0,0,0.0,0,5,5,2,2,1,1,3,22,20.6
29.6,6,6,1.0,0,0,0.0,7,7,1.0,1,3,4,3,1,2,2,2,19,20.5
34.55,11,25,0.44,4,8,0.5,4,4,1.0,2,1,3,4,0,0,1,1,30,20.0
32.5,5,9,0.556,3,6,0.5,2,2,1.0,1,3,4,13,0,0,1,1,15,20.0
24.95,9,13,0.692,4,6,0.667,2,3,0.667,0,5,5,1,0,0,0,1,24,19.9
29.35,5,6,0.833,0,0,0.0,8,12,0.667,4,10,14,0,0,5,2,4,18,19.9
33.47,8,12,0.667,2,2,1.0,4,6,0.667,3,5,8,2,0,0,0,4,22,19.4
42.88,12,27,0.444,2,7,0.286,7,7,1.0,0,3,3,4,3,0,6,1,33,19.2
14.18,7,10,0.7,5,7,0.714,1,1,1.0,1,4,5,1,0,1,0,1,20,18.7
33.73,7,15,0.467,1,9,0.111,14,17,0.824,0,7,7,3,0,0,5,3,29,18.1
32.97,7,10,0.7,1,2,0.5,4,5,0.8,1,9,10,4,1,1,3,4,19,17.7
31.88,9,14,0.643,3,6,0.5,3,3,1.0,0,2,2,2,2,0,4,1,24,17.4
27.0,7,11,0.636,1,4,0.25,2,2,1.0,1,5,6,3,0,4,1,2,17,17.4
33.7,8,15,0.533,0,2,0.0,2,4,0.5,3,8,11,4,1,0,0,2,18,17.4
38.37,9,16,0.563,3,7,0.429,0,0,0.0,0,4,4,4,2,0,1,3,21,17.2
37.47,8,19,0.421,4,9,0.444,3,3,1.0,0,2,2,6,3,0,3,2,23,16.9
29.32,7,12,0.583,4,6,0.667,2,2,1.0,0,5,5,2,0,0,0,1,20,16.9
31.4,6,13,0.462,0,2,0.0,6,8,0.75,0,6,6,12,2,0,6,1,18,16.3
31.67,6,7,0.857,4,5,0.8,0,0,0.0,1,5,6,0,1,0,0,1,16,16.3
28.72,5,10,0.5,3,7,0.429,2,2,1.0,2,3,5,6,1,0,1,1,15,16.1
32.43,4,13,0.308,2,9,0.222,2,2,1.0,0,13,13,7,3,3,2,2,12,15.6
29.03,4,9,0.444,1,2,0.5,3,3,1.0,0,4,4,13,1,0,2,3,12,15.4
29.1,8,15,0.533,6,12,0.5,0,0,0.0,1,2,3,2,0,0,1,3,22,15.2
26.43,7,12,0.583,2,3,0.667,7,10,0.7,1,5,6,1,0,0,4,0,23,15.1
28.95,5,8,0.625,5,7,0.714,0,0,0.0,2,1,3,3,1,0,1,1,15,14.8
37.53,6,17,0.353,3,8,0.375,7,7,1.0,0,5,5,2,2,0,3,0,22,14.4
37.32,7,18,0.389,5,13,0.385,2,2,1.0,2,5,7,0,1,0,0,2,21,14.3
32.82,6,11,0.545,3,5,0.6,2,2,1.0,0,2,2,3,2,0,1,3,17,14.2
22.08,6,10,0.6,5,9,0.556,0,0,0.0,0,1,1,1,0,1,0,0,17,14.1
19.0,7,11,0.636,3,6,0.5,2,2,1.0,1,1,2,0,2,0,1,5,19,14.1
28.1,4,5,0.8,3,4,0.75,2,2,1.0,2,6,8,1,1,0,0,5,13,14.0
43.23,8,22,0.364,0,11,0.0,8,10,0.8,3,3,6,1,5,0,5,2,24,13.9
37.93,6,10,0.6,2,5,0.4,0,0,0.0,1,2,3,3,1,0,0,0,14,13.8
33.95,5,13,0.385,3,8,0.375,2,4,0.5,1,6,7,4,1,1,0,1,15,13.7
21.78,5,9,0.556,1,1,1.0,4,5,0.8,0,5,5,5,1,1,2,4,15,13.4
35.55,8,17,0.471,3,7,0.429,2,4,0.5,0,5,5,2,2,0,3,0,21,13.4
29.83,8,15,0.533,0,3,0.0,5,6,0.833,1,4,5,2,1,0,3,3,21,13.4
30.68,6,13,0.462,0,0,0.0,6,8,0.75,6,2,8,4,0,0,4,2,18,13.3
37.87,7,16,0.438,3,8,0.375,4,5,0.8,1,8,9,2,0,0,3,1,21,13.3
26.82,4,9,0.444,3,7,0.429,6,6,1.0,2,0,2,1,2,0,2,3,17,13.2
18.53,7,12,0.583,4,7,0.571,0,0,0.0,1,1,2,0,0,3,2,1,18,13.1
38.6,6,12,0.5,2,6,0.333,2,4,0.5,3,7,10,2,1,1,1,6,16,13.1
26.27,5,9,0.556,2,3,0.667,0,0,0.0,2,4,6,5,0,0,0,2,12,13.0
16.6,8,16,0.5,2,6,0.333,1,1,1.0,1,3,4,1,1,0,1,1,19,12.9
40.55,8,25,0.32,4,13,0.308,0,1,0.0,2,6,8,6,2,0,1,2,20,12.9
20.63,5,10,0.5,0,1,0.0,4,6,0.667,3,7,10,4,0,1,2,3,14,12.7
32.42,6,10,0.6,0,0,0.0,3,6,0.5,2,10,12,1,1,0,2,2,15,12.5
32.17,6,14,0.429,4,11,0.364,0,0,0.0,0,2,2,8,0,0,2,1,16,12.4
11.68,5,7,0.714,2,4,0.5,0,0,0.0,1,0,1,2,2,1,1,2,12,12.1
35.48,4,8,0.5,1,3,0.333,5,9,0.556,4,7,11,3,0,0,1,6,14,12.0
31.35,6,18,0.333,3,9,0.333,1,2,0.5,0,4,4,6,2,1,0,4,16,11.9
32.32,4,12,0.333,2,5,0.4,3,3,1.0,2,4,6,2,2,2,1,2,13,11.8
33.57,5,13,0.385,1,5,0.2,0,0,0.0,2,1,3,10,0,0,0,2,11,11.8
27.87,5,7,0.714,3,5,0.6,1,1,1.0,1,1,2,2,0,0,1,2,14,11.7
29.73,6,12,0.5,1,4,0.25,3,4,0.75,1,3,4,3,0,0,0,4,16,11.7
30.98,7,15,0.467,1,7,0.143,2,2,1.0,1,5,6,3,1,2,3,4,17,11.4
36.23,6,11,0.545,2,4,0.5,1,1,1.0,2,3,5,2,0,0,1,3,15,11.2
31.58,7,13,0.538,0,1,0.0,0,0,0.0,1,6,7,5,0,0,1,4,14,11.1
30.85,8,18,0.444,2,8,0.25,3,4,0.75,0,0,0,3,2,2,4,4,21,11.1
30.37,5,12,0.417,2,4,0.5,0,0,0.0,0,5,5,2,3,0,0,1,12,11.1
34.82,5,12,0.417,0,5,0.0,0,0,0.0,1,12,13,4,1,1,1,1,10,11.0
33.72,5,17,0.294,4,13,0.308,4,4,1.0,1,7,8,2,1,2,3,2,18,10.9
24.55,2,6,0.333,1,2,0.5,6,6,1.0,2,4,6,2,1,0,1,2,11,10.8
22.42,4,8,0.5,4,8,0.5,0,0,0.0,1,1,2,1,1,0,0,0,12,10.7
21.22,4,6,0.667,4,5,0.8,0,0,0.0,0,0,0,0,2,0,0,2,12,10.6
29.35,3,9,0.333,1,4,0.25,3,4,0.75,1,13,14,4,1,1,3,0,10,10.6
20.92,3,4,0.75,3,4,0.75,1,2,0.5,1,2,3,1,2,0,1,1,10,10.6
33.82,5,8,0.625,0,0,0.0,3,4,0.75,3,6,9,2,2,1,4,6,13,10.6
17.68,4,5,0.8,0,0,0.0,1,2,0.5,1,6,7,1,1,0,0,1,9,10.5
39.1,8,23,0.348,2,9,0.222,2,2,1.0,0,7,7,2,1,1,1,2,20,10.5
31.33,3,9,0.333,2,4,0.5,7,10,0.7,1,2,3,2,1,0,2,0,15,10.4
21.98,4,7,0.571,0,0,0.0,2,2,1.0,5,5,10,1,1,1,3,3,10,9.9
35.32,5,12,0.417,3,7,0.429,0,0,0.0,0,5,5,6,0,0,3,0,13,9.3
16.72,2,2,1.0,2,2,1.0,3,5,0.6,0,0,0,2,0,0,0,0,9,9.0
20.52,1,3,0.333,0,0,0.0,5,8,0.625,2,5,7,2,1,1,0,3,7,8.9
15.47,3,6,0.5,3,6,0.5,0,0,0.0,1,0,1,3,0,0,0,0,9,8.8
34.4,3,9,0.333,1,3,0.333,0,0,0.0,5,5,10,1,2,0,0,2,7,8.8
26.25,4,8,0.5,2,5,0.4,1,2,0.5,0,4,4,2,0,0,0,1,11,8.8
12.75,2,3,0.667,1,2,0.5,2,2,1.0,0,1,1,5,1,1,2,2,7,8.4
19.62,4,8,0.5,2,5,0.4,1,3,0.333,1,3,4,4,1,0,2,3,11,8.4
26.52,3,6,0.5,1,4,0.25,1,1,1.0,1,0,1,0,2,2,0,2,8,8.3
31.33,4,13,0.308,3,7,0.429,1,2,0.5,1,2,3,4,0,0,0,0,12,8.2
37.0,2,9,0.222,0,5,0.0,0,0,0.0,0,4,4,8,4,0,0,3,4,8.1
19.65,3,7,0.429,2,6,0.333,0,0,0.0,3,4,7,1,0,0,0,1,8,7.9
19.02,4,8,0.5,1,4,0.25,2,2,1.0,0,4,4,1,1,0,2,0,11,7.9
25.17,2,5,0.4,0,2,0.0,3,3,1.0,1,3,4,4,0,0,0,2,7,7.9
27.25,5,15,0.333,4,10,0.4,0,0,0.0,1,3,4,0,2,1,0,5,14,7.8
19.75,5,9,0.556,2,4,0.5,3,6,0.5,0,6,6,1,0,0,2,6,15,7.6
40.12,2,12,0.167,1,8,0.125,6,6,1.0,1,2,3,5,1,1,0,6,11,7.5
24.63,3,4,0.75,1,2,0.5,0,0,0.0,0,4,4,1,0,1,0,2,7,7.2
22.43,4,6,0.667,2,3,0.667,0,0,0.0,1,0,1,2,0,0,2,1,10,7.1
34.03,5,16,0.313,3,5,0.6,2,2,1.0,0,7,7,4,2,0,4,4,15,7.1
18.68,3,6,0.5,3,6,0.5,0,0,0.0,0,3,3,0,1,0,0,2,9,7.1
30.43,3,13,0.231,1,2,0.5,3,3,1.0,1,12,13,2,0,0,0,2,10,7.0
12.6,3,3,1.0,0,0,0.0,0,0,0.0,0,3,3,3,0,0,0,3,6,6.9
23.1,3,8,0.375,0,0,0.0,4,4,1.0,1,2,3,1,0,0,0,2,10,6.8
16.4,2,4,0.5,2,3,0.667,0,0,0.0,0,0,0,4,1,0,1,0,6,6.8
31.3,2,6,0.333,1,2,0.5,1,2,0.5,0,8,8,5,2,0,3,1,6,6.7
28.4,4,10,0.4,0,0,0.0,1,5,0.2,3,9,12,0,1,1,1,2,9,6.7
24.15,4,10,0.4,1,4,0.25,0,0,0.0,0,3,3,2,1,1,1,0,9,6.6
20.88,2,4,0.5,1,3,0.333,0,0,0.0,1,2,3,3,3,0,2,2,5,6.6
13.77,1,4,0.25,0,1,0.0,2,2,1.0,3,6,9,0,0,2,0,1,4,6.5
37.73,5,11,0.455,0,3,0.0,2,4,0.5,0,5,5,6,0,1,3,6,12,6.5
28.67,3,9,0.333,1,7,0.143,0,0,0.0,1,5,6,3,0,1,0,2,7,6.1
27.7,1,7,0.143,0,3,0.0,7,10,0.7,1,2,3,3,1,1,2,1,9,6.0
19.53,2,4,0.5,0,1,0.0,1,1,1.0,1,5,6,1,1,2,2,1,5,5.9
22.4,4,9,0.444,1,2,0.5,1,1,1.0,0,1,1,3,0,0,1,2,10,5.9
25.55,2,6,0.333,1,3,0.333,5,5,1.0,0,1,1,4,1,0,4,2,10,5.9
19.57,2,9,0.222,0,1,0.0,4,4,1.0,3,1,4,1,3,0,2,2,8,5.8
23.9,3,7,0.429,0,4,0.0,0,1,0.0,1,2,3,6,0,1,2,1,6,5.7
3.27,2,3,0.667,2,3,0.667,0,0,0.0,0,0,0,0,1,0,0,0,6,5.7
13.63,3,4,0.75,1,2,0.5,0,0,0.0,0,1,1,2,1,0,2,1,7,5.7
20.3,1,2,0.5,0,0,0.0,2,2,1.0,0,3,3,1,0,3,0,3,4,5.5
22.83,3,8,0.375,2,7,0.286,0,0,0.0,1,3,4,2,1,0,1,3,8,5.4
4.13,3,3,1.0,0,0,0.0,0,0,0.0,0,0,0,1,0,1,0,3,6,5.3
16.05,3,6,0.5,2,4,0.5,2,2,1.0,0,0,0,1,1,0,3,1,10,5.3
37.08,2,6,0.333,0,2,0.0,0,0,0.0,0,4,4,7,5,0,5,4,4,5.1
20.17,5,10,0.5,0,2,0.0,0,0,0.0,1,7,8,0,0,0,2,2,10,5.0
18.87,3,7,0.429,1,1,1.0,0,1,0.0,1,3,4,4,0,0,2,1,7,4.9
9.83,2,2,1.0,0,0,0.0,0,0,0.0,2,0,2,1,0,1,1,1,4,4.8
6.78,2,3,0.667,0,0,0.0,1,2,0.5,0,0,0,2,1,0,1,0,5,4.7
8.1,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,0,2,0,0,0,3,4.7
24.72,4,12,0.333,0,3,0.0,0,0,0.0,3,7,10,1,0,0,1,1,8,4.7
16.25,2,3,0.667,0,0,0.0,2,4,0.5,5,1,6,1,1,1,3,6,6,4.7
29.92,3,9,0.333,1,6,0.167,0,0,0.0,1,2,3,1,1,1,0,3,7,4.4
8.77,1,2,0.5,0,0,0.0,1,1,1.0,0,2,2,3,0,0,0,1,3,4.3
22.93,1,6,0.167,1,5,0.2,0,0,0.0,1,6,7,3,1,1,1,1,3,4.1
26.7,2,9,0.222,0,6,0.0,2,2,1.0,1,7,8,1,1,3,2,3,6,3.9
3.13,1,1,1.0,1,1,1.0,1,2,0.5,0,1,1,0,0,0,0,0,4,3.6
34.53,2,7,0.286,2,7,0.286,0,0,0.0,2,4,6,2,0,2,3,2,6,3.5
19.55,1,5,0.2,1,4,0.25,1,2,0.5,0,2,2,2,0,1,0,0,4,3.2
13.35,1,4,0.25,1,2,0.5,0,0,0.0,1,3,4,1,1,0,0,2,3,3.1
22.98,1,7,0.143,1,5,0.2,0,0,0.0,0,6,6,1,3,0,1,0,3,3.0
14.18,2,4,0.5,0,2,0.0,2,2,1.0,0,2,2,1,0,0,2,1,6,2.9
5.32,1,1,1.0,1,1,1.0,0,0,0.0,1,0,1,1,0,0,1,1,3,2.7
26.17,3,5,0.6,2,4,0.5,0,0,0.0,0,2,2,2,0,0,3,5,8,2.7
4.92,2,4,0.5,0,2,0.0,0,0,0.0,1,1,2,1,0,0,1,0,4,2.7
15.67,2,6,0.333,1,5,0.2,0,0,0.0,0,2,2,0,2,0,0,4,5,2.6
14.17,3,7,0.429,0,0,0.0,0,2,0.0,6,3,9,1,0,0,4,2,6,2.5
12.55,2,5,0.4,1,2,0.5,0,0,0.0,1,3,4,0,0,0,1,1,5,2.5
15.48,2,6,0.333,2,5,0.4,0,0,0.0,0,1,1,2,1,0,2,2,6,2.5
10.55,1,2,0.5,1,1,1.0,0,0,0.0,0,1,1,0,1,0,0,2,3,2.5
13.05,2,4,0.5,0,0,0.0,0,2,0.0,0,1,1,0,1,1,0,2,4,2.4
15.47,2,4,0.5,0,0,0.0,0,0,0.0,0,3,3,1,0,0,0,3,4,2.4
7.85,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,3,0,0,0,0,0,2.1
27.13,0,4,0.0,0,3,0.0,0,0,0.0,2,4,6,5,1,0,1,3,0,2.1
14.85,1,2,0.5,1,2,0.5,1,2,0.5,0,1,1,0,0,0,0,2,4,2.1
31.4,2,11,0.182,1,4,0.25,0,4,0.0,1,2,3,7,5,0,4,4,5,2.1
4.13,1,4,0.25,0,0,0.0,0,0,0.0,4,0,4,0,0,0,0,1,2,2.0
4.22,1,3,0.333,1,2,0.5,0,0,0.0,0,0,0,0,0,1,0,0,3,2.0
8.62,1,5,0.2,1,4,0.25,0,0,0.0,0,0,0,3,0,0,0,0,3,2.0
17.45,1,4,0.25,0,2,0.0,0,0,0.0,0,1,1,3,0,0,0,0,2,2.0
7.18,1,2,0.5,1,1,1.0,0,0,0.0,0,0,0,1,0,0,0,2,3,1.9
33.55,2,6,0.333,1,4,0.25,0,0,0.0,0,3,3,2,0,0,0,5,5,1.9
27.3,3,9,0.333,1,4,0.25,0,0,0.0,1,4,5,2,1,0,2,6,7,1.8
13.7,1,3,0.333,0,1,0.0,1,2,0.5,2,2,4,0,0,1,1,2,3,1.8
16.5,0,2,0.0,0,0,0.0,0,2,0.0,1,5,6,2,0,2,1,0,0,1.8
5.43,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,2,0,0,0,0,0,1.7
9.68,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,2,0,0,0,1,0,1.6
1.45,1,1,1.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,1,0,2,1.4
2.17,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,0,0,0,1.3
24.02,1,6,0.167,1,3,0.333,0,0,0.0,2,13,15,0,0,0,2,3,3,1.3
9.7,2,5,0.4,0,2,0.0,0,0,0.0,0,1,1,0,0,0,0,1,4,1.2
4.22,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,1.0
5.2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,2,0,1,0,0,1.0
7.75,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,1,0,0,0,1.0
2.43,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,0,2,1.0
20.13,1,2,0.5,0,1,0.0,2,2,1.0,0,1,1,0,2,0,4,1,4,0.9
2.43,1,3,0.333,0,1,0.0,0,0,0.0,0,2,2,0,0,0,0,0,2,0.9
17.02,3,11,0.273,1,3,0.333,0,0,0.0,0,2,2,1,0,0,1,0,7,0.8
10.17,2,4,0.5,0,2,0.0,0,0,0.0,0,2,2,0,0,0,1,2,4,0.8
14.45,0,0,0.0,0,0,0.0,1,2,0.5,1,3,4,1,0,0,1,3,1,0.7
3.13,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,2,0,0,0,0,0,0.7
16.02,2,8,0.25,0,0,0.0,0,1,0.0,2,5,7,1,1,1,2,4,4,0.5
4.13,1,3,0.333,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,0.3
3.1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,1,0,0.3
2.18,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.3
1.32,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.3
